Stock#,Lane,Item#,Year,Make,Model,VIN,Odometer,Sale Document,Loss Type,Auction Date,Branch,Public,Live online bid
24390168,A,4002,2013,HONDA,ACCORD,1HGCR2F39DA104682,0-1k mi (Not Actual),NON-REPAIRABLE-CA,THEFT,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24925060,A,101,2013,HONDA,ACCORD,1HGCR2F81DA253003,109k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24799803,A,10,2013,HONDA,ACCORD,1HGCR2F56DA070637,113k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25053478,A,3022,2013,HONDA,ACCORD,1HGCR2F83DA105418,93k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24925264,A,3168,2013,HONDA,ACCORD,1HGCR2F35DA091431,53k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24619888,B,3212,2013,HONDA,ACCORD,1HGCT1B39DA017334,57k mi ,NON-REPAIRABLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24879481,A,17,2012,HONDA,ACCORD,1HGCP3F77CA003668,94k mi ,SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
24907284,A,3062,2012,HONDA,ACCORD,1HGCP2F87CA210743,118k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24867467,A,647,2012,HONDA,ACCORD,1HGCP2F6XCA001785,116k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24968163,A,31,2012,HONDA,ACCORD,1HGCP2F64CA085893,127k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25005415,A,47,2012,HONDA,ACCORD,1HGCP2F82CA188490,110k mi (Not Actual),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25035378,A,637,2012,HONDA,ACCORD,1HGCP3F83CA030522,110k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24770811,A,1,2012,HONDA,ACCORD,1HGCP2F7XCA113284,153k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25022199,A,3149,2011,HONDA,ACCORD,1HGCP3F84BA030852,118k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25123195,A,63,2011,HONDA,ACCORD,1HGCP2F88BA126459,77k mi ,SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
24629847,A,28,2010,HONDA,ACCORD,1HGCP3F86AA027868,114k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24904712,A,74,2010,HONDA,ACCORD,1HGCP2F87AA015884,143k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25018852,A,61,2010,HONDA,ACCORD,1HGCP3F80AA006966,142k mi ,SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25007239,A,3080,2010,HONDA,ACCORD,1HGCP3F82AA026927,141k mi (Not Actual),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24141391,A,4550,2010,HONDA,ACCORD,5KBCP3F88AB016958,0-1k mi (Not Actual),SALVAGE-OR,THEFT,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24205244,A,77,2009,HONDA,ACCORD,1HGCS12749A003340,127k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25017248,A,614,2009,HONDA,ACCORD,1HGCP26419A109347,167k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25056225,A,3208,2009,HONDA,ACCORD,1HGCP26799A027201,134k mi ,SALVAGE-PA,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25089168,A,26,2009,HONDA,ACCORD,1HGCP26819A196671,183k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25110888,A,3128,2009,HONDA,ACCORD,1HGCS12719A009726,0k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24931109,A,3072,2009,HONDA,ACCORD,1HGCP25319A098360,143k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25137047,A,164,2009,HONDA,ACCORD,1HGCP26419A088368,142k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24279129,A,3403,2008,HONDA,ACCORD,1HGCP26378A027600,130k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
22108266,B,3432,2008,HONDA,ACCORD,1HGCS21878A004559,118k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24541307,A,157,2008,HONDA,ACCORD,1HGCP26828A047202,185k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25043666,A,5,2008,HONDA,ACCORD,1HGCP26728A044016,96k mi (Not Required/Exempt),SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25108760,A,259,2008,HONDA,ACCORD,1HGCP26498A163963,77k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24865828,A,3069,2008,HONDA,ACCORD,JHMCP26868C028461,0-1k mi (Not Required/Exempt),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
25229361,A,629,2008,HONDA,ACCORD,1HGCP26898A027965,118k mi (Not Required/Exempt),SALVAGE TITLE-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24954039,B,168,2008,HONDA,ACCORD,1HGCP36878A047458,143k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25176919,A,745,2008,HONDA,ACCORD,1HGCP36888A069355,130k mi ,SALVAGE TITLE-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24985639,B,632,2007,HONDA,ACCORD,1HGCM66587A091239,57k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25067975,A,630,2007,HONDA,ACCORD,1HGCM665X7A029177,198k mi (Not Required/Exempt),SALVAGE-LA,OTHER,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24561935,A,3029,2007,HONDA,ACCORD,1HGCM56387A129934,0-1k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24679460,A,4600,2007,HONDA,ACCORD,1HGCM56377A007081,0-1k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24857328,A,3218,2007,HONDA,ACCORD,1HGCM56827A021546,104k mi (Not Actual),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25261837,A,16,2007,HONDA,ACCORD,1HGCM551X7A166323,0k mi (Not Actual),CLEAR-AL,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25101853,A,650,2006,HONDA,ACCORD,1HGCM72616A021570,187k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25173956,A,3027,2006,HONDA,ACCORD,1HGCM55366A107818,232k mi (Not Required/Exempt),CLEAR-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
24647509,A,4035,2006,HONDA,ACCORD,1HGCM72606A024265,141k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24051795,A,11,2005,HONDA,ACCORD,1HGCM56115A184544,109k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24881398,A,3211,2005,HONDA,ACCORD,1HGCM82655A012312,136k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24995864,A,3020,2005,HONDA,ACCORD,1HGCM55445A193265,0k mi (Not Required/Exempt),CERTIFICATE OF DESTRUCTION-LA,WATER,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24988855,A,3170,2005,HONDA,ACCORD,1HGCM56475A027837,120k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25044909,A,631,2005,HONDA,ACCORD,3HGCM56425G712538,134k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25047270,A,688,2005,HONDA,ACCORD,JHMCN36495C006278,255k mi (Not Required/Exempt),APP FOR DUP CLEAR-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25125505,A,619,2005,HONDA,ACCORD,JHMCN364X5C008282,273k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24248808,A,3145,2005,HONDA,ACCORD,1HGCM66555A000070,140k mi (Not Actual),SALVAGE CERTIFICATE-CA,THEFT,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24910449,A,20,2005,HONDA,ACCORD,1HGCM56435A095956,191k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24992530,A,3289,2005,HONDA,ACCORD,1HGCM66565A048886,119k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24877022,A,4507,2004,HONDA,ACCORD,1HGCM56674A064144,206k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25106887,B,684,2004,HONDA,ACCORD,1HGCM56874A064890,102k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25176543,A,627,2004,HONDA,ACCORD,1HGCM56364A031481,202k mi (Not Required/Exempt),PERMIT TO SELL-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25019266,A,20,2003,HONDA,ACCORD,1HGCM82663A024577,172k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25087448,A,3148,2003,HONDA,ACCORD,1HGCM66543A069118,219k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24961341,A,3302,2003,HONDA,ACCORD,1HGCM82723A028232,156k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25184379,A,3127,2003,HONDA,ACCORD,1HGCM56323A074827,132k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25193271,A,107,2003,HONDA,ACCORD,1HGCM66313A043008,152k mi ,CLEAR-NJ,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24901207,A,3097,2003,HONDA,ACCORD,1HGCM82693A002556,223k mi (Not Required/Exempt),CLEAR-MO,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24666023,A,3235,2002,HONDA,ACCORD,JHMCG66852C010631,232k mi (Not Required/Exempt),SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24849798,A,183,2002,HONDA,ACCORD,1HGCG165X2A069679,331k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25046145,A,3323,2002,HONDA,ACCORD,1HGCG16532A049516,211k mi ,ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24840261,A,3007,2002,HONDA,ACCORD,1HGCG16592A049777,196k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25109377,A,153,2002,HONDA,ACCORD,1HGCG22552A009742,199k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25047492,A,189,2001,HONDA,ACCORD,1HGCG16441A044847,191k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
25057341,B,84,2001,HONDA,ACCORD,JHMCG66881C018625,150k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24838037,A,4221,2001,HONDA,ACCORD,JHMCG56601C017090,215k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25132047,A,3049,2001,HONDA,ACCORD,JHMCG56491C018009,108k mi (Not Required/Exempt),CLEAR-IL,OTHER,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
25030281,A,743,2001,HONDA,ACCORD,1HGCG16501A044336,170k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24803685,B,20,2000,HONDA,ACCORD,1HGCG665XYA151210,214k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25010676,B,178,2000,HONDA,ACCORD,1HGCG1656YA076556,180k mi ,ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25026134,A,65,2000,HONDA,ACCORD,1HGCG6678YA090912,143k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24512753,A,3235,2000,HONDA,ACCORD,1HGCG1652YA063691,206k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24971020,A,69,2000,HONDA,ACCORD,JHMCG6695YC022683,217k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24886003,A,72,2000,HONDA,ACCORD,1HGCG1644YA080841,199k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25123425,B,240,2000,HONDA,ACCORD,1HGCG5645YA042543,174k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25060328,A,3293,1999,HONDA,ACCORD,1HGCG5546XA039411,0-1k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24925459,A,36,1999,HONDA,ACCORD,1HGCG5540XA138144,220k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24290404,A,17,1998,HONDA,ACCORD,1HGCG5649WA225831,274k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24975332,A,3165,1998,HONDA,ACCORD,1HGCG2253WA029915,0-1k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24895743,B,132,1998,HONDA,ACCORD,1HGCG5643WA038472,168k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24969534,B,134,1998,HONDA,ACCORD,1HGCG5640WA017286,203k mi (Not Required/Exempt),APP FOR DUP SALV TITLE - DEALER-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24890328,A,615,1998,HONDA,ACCORD,1HGCG5547WA092441,262k mi (Not Required/Exempt),SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
23369085,A,3116,1997,HONDA,ACCORD,1HGCD5684VA169842,84k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,THEFT,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25065123,A,3152,1997,HONDA,ACCORD,1HGCD5655VA193623,296k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24734979,A,4520,1997,HONDA,ACCORD,JHMCD5636VC012786,208k mi (Not Required/Exempt),SCF-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24820342,A,605,1997,HONDA,ACCORD,1HGCD7201VA024463,224k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25024824,B,3436,1996,HONDA,ACCORD,1HGCD5633TA267584,117k mi (Not Required/Exempt),ORIGINAL-TX,OTHER,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25040286,B,310,1996,HONDA,ACCORD,1HGCD553XTA302512,235k mi (Not Required/Exempt),APP FOR DUP SALV TITLE - DEALER-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25042855,A,3110,1996,HONDA,ACCORD,1HGCD5532TA280196,169k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24956651,A,604,1996,HONDA,ACCORD,1HGCD7139TA033243,207k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25049966,A,71,1993,HONDA,ACCORD,JHMCB7680PC020611,183k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24761703,A,4517,1992,HONDA,ACCORD,1HGCB7654NL003655,91k mi (Not Required/Exempt),SALVAGE-OR,THEFT,"Mon Jun 03, 11am CDT",Eugene,YES,NO
25075822,A,689,1992,HONDA,ACCORD,JHMCB7659NC035028,251k mi (Not Required/Exempt),CLEAR - DEALER ONLY-CA,OTHER,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24211329,A,3288,1992,HONDA,ACCORD,1HGCB7659NL016112,277k mi (Not Required/Exempt),SALVAGE CERTIFICATE-CA,OTHER,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24394592,A,3279,2018,HONDA,CIVIC,2HGFC1F73JH642187,33k mi ,ORIGINAL-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24839003,A,3125,2018,HONDA,CIVIC,SHHFK7H57JU411961,0k mi (Not Actual),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24834178,B,44,2018,HONDA,CIVIC,2HGFC2F58JH599146,15k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
25000698,A,3273,2018,HONDA,CIVIC,2HGFC3B90JH351908,26k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24264578,A,3144,2017,HONDA,CIVIC,2HGFC2F50HH531546,17k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24282488,A,3001,2017,HONDA,CIVIC,19XFC1F39HE012045,12k mi ,SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
24501472,A,3130,2017,HONDA,CIVIC,19XFC2F74HE077362,18k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24648387,A,4025,2017,HONDA,CIVIC,19XFC1F31HE212143,0-1k mi (Not Required/Exempt),NON-REPAIRABLE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24877171,A,640,2017,HONDA,CIVIC,2HGFC1E56HH700710,19k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24755337,A,3017,2017,HONDA,CIVIC,19XFC2F81HE227792,19k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24380250,A,3037,2017,HONDA,CIVIC,SHHFK7H56HU428258,10k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24744097,A,614,2017,HONDA,CIVIC,2HGFC3B31HH352393,44k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24755819,A,3022,2016,HONDA,CIVIC,2HGFC3B75GH358098,16k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24901266,A,3021,2016,HONDA,CIVIC,19XFC1F75GE220893,31k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24929310,B,96,2016,HONDA,CIVIC,19XFC2F5XGE017745,63k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
24961243,A,600,2016,HONDA,CIVIC,2HGFC1F32GH638752,31k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24500361,A,23,2016,HONDA,CIVIC,19XFC1F95GE204534,33k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24772804,A,2,2015,HONDA,CIVIC,19XFB2F57FE238298,38k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25049474,A,122,2015,HONDA,CIVIC,2HGFG4A55FH704949,63k mi ,CLEAR-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24782645,A,43,2015,HONDA,CIVIC,19XFB2F54FE036390,43k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24729739,A,4018,2014,HONDA,CIVIC,19XFB2F57EE028444,76k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24873927,A,3303,2013,HONDA,CIVIC,19XFB2F58DE281531,51k mi ,SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25039360,A,617,2013,HONDA,CIVIC,19XFB2F5XDE035838,69k mi ,SALVAGE-LA,OTHER,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
23662279,A,4001,2013,HONDA,CIVIC,19XFB2F56DE269524,81k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24690883,A,4203,2013,HONDA,CIVIC,19XFB2F51DE258821,123k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24773665,A,623,2013,HONDA,CIVIC,2HGFB2F5XDH552756,126k mi ,SALVAGE-OR,OTHER,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24504841,A,3204,2012,HONDA,CIVIC,19XFB2F54CE312319,0k mi (Not Actual),SALVAGE-NJ,FIRE,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24688238,B,238,2012,HONDA,CIVIC,19XFB2F90CE325037,105k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24789512,A,4003,2012,HONDA,CIVIC,2HGFG3B8XCH544873,57k mi (Not Actual),CERTIFICATE OF DESTRUCTION-LA,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24865443,A,3154,2012,HONDA,CIVIC,JHMFB4F28CS010626,87k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24871235,A,4210,2012,HONDA,CIVIC,19XFB2F95CE308105,104k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24916730,A,610,2012,HONDA,CIVIC,2HGFB2F58CH310644,154k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",Shreveport,NO,NO
24957558,A,3109,2012,HONDA,CIVIC,2HGFG3B5XCH555474,108k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24996505,A,601,2012,HONDA,CIVIC,19XFB2F89CE044703,147k mi ,SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
25006058,B,660,2012,HONDA,CIVIC,2HGFB2F88CH546222,126k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25117340,A,627,2012,HONDA,CIVIC,2HGFB2F51CH515450,79k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25016864,A,123,2012,HONDA,CIVIC,19XFB2F82CE325094,67k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24823051,A,5,2012,HONDA,CIVIC,19XFB2F8XCE335498,90k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24838304,A,11,2012,HONDA,CIVIC,2HGFB2F89CH548447,97k mi ,SALVAGE-OR,COLLISION,"Mon Jun 03, 11am CDT",Eugene,YES,NO
24972198,B,620,2012,HONDA,CIVIC,2HGFG3B53CH522123,107k mi ,SALVAGE TITLE-TX,COLLISION,"Mon Jun 03, 9am CDT",San Antonio-South,NO,NO
25103836,A,95,2012,HONDA,CIVIC,2HGFG3B5XCH547956,50k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",San Diego,NO,NO
24338521,A,3285,2012,HONDA,CIVIC,2HGFB2F44CH008372,999k mi (Not Actual),CANADIAN CERTIFICATE OF SALVAGE-NJ,COLLISION,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
25085915,A,3059,2011,HONDA,CIVIC,2HGFA1F63BH514644,49k mi (Not Actual),SALVAGE-LA,COLLISION,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
22884588,A,3105,2010,HONDA,CIVIC,JHMFA3F28AS003525,180k mi ,SALVAGE-FL,OTHER,"Mon Jun 03, 9am CDT",New Orleans East,NO,NO
24973591,A,22,2010,HONDA,CIVIC,19XFA1F57AE071298,204k mi ,SALVAGE-IL,COLLISION,"Mon Jun 03, 9am CDT",Chicago-West,NO,NO
23685025,A,3040,2010,HONDA,CIVIC,2HGFG2A56AH700504,0k mi (Not Actual),SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
24787352,A,226,2010,HONDA,CIVIC,2HGFG1B85AH525617,202k mi (Not Actual),CLEAR-IN,OTHER,"Mon Jun 03, 8am CDT",Northern New Jersey,NO,NO
24914842,A,217,2010,HONDA,CIVIC,2HGFA1F57AH530299,110k mi ,SALVAGE CERTIFICATE-CA,COLLISION,"Mon Jun 03, 11am CDT",Fremont,NO,NO
